anomaly,attempt_number,away_score_before,back_to_back,clock,clutch,confidence,continuous_stint_seconds,cumulative_seconds_played,date,days_rest,description,event_id,event_index,game_id,home_score_before,interrupted,interruptions,made,opponent,period,period_label,player_attempt_number_game,player_id,player_name,position,previous_bench_rest_seconds,previous_result,review_before,score_margin_before,score_state,seconds_since_previous_ft,segment,sequence,stint_number,substitution_before,team_attempt_number_game,team_game_number,team_id,timeout_before,trip_id,trip_length,trip_type,venue,wallclock,workload_confidence
,1,67,False,3:36,False,high,976.0,1466.0,2025-11-15,1,Stephen Curry makes free throw 1 of 1,401809789467,324,401809789,66,True,substitution,True,SA,3,Q3,3,3975,Stephen Curry,1 of 1,478.0,,False,1,leading,,Regular Season,467,2,True,13,14,9,False,401809789-401809789467,1,and-one,away,2025-11-15T04:24:39Z,high
,1,82,False,7:12,False,high,49.0,1731.0,2025-11-15,1,Stephen Curry makes free throw 1 of 3,401809789603,416,401809789,92,False,,True,SA,4,Q4,4,3975,Stephen Curry,1 of 3,239.0,,False,-10,trailing,,Regular Season,603,3,False,14,14,9,False,401809789-401809789603,3,technical,away,2025-11-15T04:51:39Z,high
,2,83,False,7:12,False,high,49.0,1731.0,2025-11-15,1,Stephen Curry makes free throw 2 of 3,401809789604,417,401809789,92,False,,True,SA,4,Q4,5,3975,Stephen Curry,2 of 3,239.0,made,False,-9,trailing,17,Regular Season,604,3,False,15,14,9,False,401809789-401809789603,3,technical,away,2025-11-15T04:51:56Z,high
,3,84,False,7:12,False,high,49.0,1731.0,2025-11-15,1,Stephen Curry makes free throw 3 of 3,401809789607,419,401809789,92,False,,True,SA,4,Q4,6,3975,Stephen Curry,3 of 3,239.0,made,False,-8,trailing,24,Regular Season,607,3,False,16,14,9,False,401809789-401809789603,3,technical,away,2025-11-15T04:52:20Z,high
,1,107,False,6.4,True,high,474.6,2156.6,2025-11-15,1,Stephen Curry makes free throw 1 of 2,401809789694,479,401809789,108,False,,True,SA,4,Q4,7,3975,Stephen Curry,1 of 2,239.0,,False,-1,trailing,,Regular Season,694,3,False,17,14,9,False,401809789-401809789694,2,shooting,away,2025-11-15T05:09:00Z,high
,2,108,False,6.4,True,high,474.6,2156.6,2025-11-15,1,Stephen Curry makes free throw 2 of 2,401809789699,482,401809789,108,False,,True,SA,4,Q4,8,3975,Stephen Curry,2 of 2,239.0,made,False,0,tied,23,Regular Season,699,3,False,18,14,9,False,401809789-401809789694,2,shooting,away,2025-11-15T05:09:23Z,high
,1,10,False,8:53,False,high,187.0,187.0,2025-11-17,1,Jimmy Butler III makes free throw 1 of 1,40181009250,35,401810092,6,True,timeout,True,NO,1,Q1,1,6430,Jimmy Butler III,1 of 1,,,False,4,leading,,Regular Season,50,1,False,1,15,9,True,401810092-40181009250,1,and-one,away,2025-11-17T00:18:46Z,high
,1,11,False,8:30,False,high,210.0,210.0,2025-11-17,1,Stephen Curry makes free throw 1 of 3,40181009264,44,401810092,6,True,review/challenge,True,NO,1,Q1,1,3975,Stephen Curry,1 of 3,,,True,5,leading,,Regular Season,64,1,False,2,15,9,False,401810092-40181009264,3,shooting,away,2025-11-17T00:21:49Z,high
,2,12,False,8:30,False,high,210.0,210.0,2025-11-17,1,Stephen Curry makes free throw 2 of 3,40181009265,45,401810092,6,True,review/challenge,True,NO,1,Q1,2,3975,Stephen Curry,2 of 3,,made,True,6,leading,14,Regular Season,65,1,False,3,15,9,False,401810092-40181009264,3,shooting,away,2025-11-17T00:22:03Z,high
,3,13,False,8:30,False,high,210.0,210.0,2025-11-17,1,Stephen Curry makes free throw 3 of 3,40181009266,46,401810092,6,True,review/challenge,True,NO,1,Q1,3,3975,Stephen Curry,3 of 3,,made,True,7,leading,14,Regular Season,66,1,False,4,15,9,False,401810092-40181009264,3,shooting,away,2025-11-17T00:22:17Z,high
,1,44,False,10:04,False,high,116.0,116.0,2025-11-17,1,Quinten Post misses free throw 1 of 2,401810092210,143,401810092,32,False,,False,NO,2,Q2,1,4593016,Quinten Post,1 of 2,,,False,12,leading,,Regular Season,210,1,False,5,15,9,False,401810092-401810092210,2,shooting,away,2025-11-17T00:45:58Z,high
,2,44,False,10:04,False,high,116.0,116.0,2025-11-17,1,Quinten Post makes free throw 2 of 2,401810092214,146,401810092,32,False,,True,NO,2,Q2,2,4593016,Quinten Post,2 of 2,,missed,False,12,leading,13,Regular Season,214,1,False,6,15,9,False,401810092-401810092210,2,shooting,away,2025-11-17T00:46:11Z,high
,1,53,False,1:50,False,high,140.0,926.0,2025-11-17,1,Jimmy Butler III makes free throw 1 of 2,401810092357,238,401810092,49,False,,True,NO,2,Q2,2,6430,Jimmy Butler III,1 of 2,240.0,,False,4,leading,,Regular Season,357,3,False,7,15,9,False,401810092-401810092357,2,shooting,away,2025-11-17T01:10:33Z,high
,2,54,False,1:50,False,high,140.0,926.0,2025-11-17,1,Jimmy Butler III makes free throw 2 of 2,401810092358,239,401810092,49,False,,True,NO,2,Q2,3,6430,Jimmy Butler III,2 of 2,240.0,made,False,5,leading,17,Regular Season,358,3,False,8,15,9,False,401810092-401810092357,2,shooting,away,2025-11-17T01:10:50Z,high
,1,75,False,4:52,False,high,617.0,1480.0,2025-11-17,1,Moses Moody misses free throw 1 of 2,401810092492,329,401810092,61,False,,False,NO,3,Q3,1,4432171,Moses Moody,1 of 2,301.0,,False,14,leading,,Regular Season,492,3,False,9,15,9,False,401810092-401810092492,2,shooting,away,2025-11-17T01:46:20Z,high
,2,75,False,4:52,False,high,617.0,1480.0,2025-11-17,1,Moses Moody makes free throw 2 of 2,401810092496,332,401810092,61,False,,True,NO,3,Q3,2,4432171,Moses Moody,2 of 2,301.0,missed,False,14,leading,0,Regular Season,496,3,False,10,15,9,False,401810092-401810092492,2,shooting,away,2025-11-17T01:46:20Z,high
,1,76,False,3:57,False,high,973.0,1476.0,2025-11-17,1,Stephen Curry misses free throw 1 of 2,401810092512,344,401810092,63,False,,False,NO,3,Q3,4,3975,Stephen Curry,1 of 2,447.0,,False,13,leading,,Regular Season,512,2,False,11,15,9,False,401810092-401810092512,2,shooting,away,2025-11-17T01:48:37Z,high
,2,76,False,3:57,False,high,973.0,1476.0,2025-11-17,1,Stephen Curry makes free throw 2 of 2,401810092514,346,401810092,63,False,,True,NO,3,Q3,5,3975,Stephen Curry,2 of 2,447.0,missed,False,13,leading,17,Regular Season,514,2,False,12,15,9,False,401810092-401810092512,2,shooting,away,2025-11-17T01:48:54Z,high
,1,87,False,11:30,False,high,198.0,1719.0,2025-11-17,1,Moses Moody makes free throw 1 of 1,401810092579,391,401810092,71,False,,True,NO,4,Q4,3,4432171,Moses Moody,1 of 1,83.0,,False,16,leading,,Regular Season,579,4,False,13,15,9,False,401810092-401810092579,1,and-one,away,2025-11-17T01:58:37Z,high
,1,88,False,10:31,False,high,257.0,1778.0,2025-11-17,1,Moses Moody makes free throw 1 of 2,401810092591,398,401810092,76,False,,True,NO,4,Q4,4,4432171,Moses Moody,1 of 2,83.0,,False,12,leading,,Regular Season,591,4,False,14,15,9,False,401810092-401810092591,2,shooting,away,2025-11-17T02:00:41Z,high
,2,89,False,10:31,False,high,257.0,1778.0,2025-11-17,1,Moses Moody makes free throw 2 of 2,401810092592,399,401810092,76,False,,True,NO,4,Q4,5,4432171,Moses Moody,2 of 2,83.0,made,False,13,leading,13,Regular Season,592,4,False,15,15,9,False,401810092-401810092591,2,shooting,away,2025-11-17T02:00:54Z,high
,1,92,False,8:55,False,high,353.0,1765.0,2025-11-17,1,Jimmy Butler III makes free throw 1 of 2,401810092606,409,401810092,78,False,,True,NO,4,Q4,4,6430,Jimmy Butler III,1 of 2,176.0,,False,14,leading,,Regular Season,606,4,False,16,15,9,False,401810092-401810092606,2,shooting,away,2025-11-17T02:04:06Z,high
,2,93,False,8:55,False,high,353.0,1765.0,2025-11-17,1,Jimmy Butler III makes free throw 2 of 2,401810092607,410,401810092,78,False,,True,NO,4,Q4,5,6430,Jimmy Butler III,2 of 2,176.0,made,False,15,leading,3,Regular Season,607,4,False,17,15,9,False,401810092-401810092606,2,shooting,away,2025-11-17T02:04:09Z,high
,1,0,False,10:37,False,high,83.0,83.0,2025-11-19,1,Moses Moody makes free throw 1 of 2,40181010416,9,401810104,2,False,,True,ORL,1,Q1,1,4432171,Moses Moody,1 of 2,,,False,-2,trailing,,Regular Season,16,1,False,1,16,9,False,401810104-40181010416,2,shooting,away,2025-11-19T00:13:19Z,high
,2,1,False,10:37,False,high,83.0,83.0,2025-11-19,1,Moses Moody misses free throw 2 of 2,40181010417,10,401810104,2,False,,False,ORL,1,Q1,2,4432171,Moses Moody,2 of 2,,made,False,-1,trailing,0,Regular Season,17,1,False,2,16,9,False,401810104-40181010416,2,shooting,away,2025-11-19T00:13:19Z,high
,1,17,False,6:20,False,high,340.0,340.0,2025-11-19,1,Jimmy Butler III makes free throw 1 of 2,40181010464,40,401810104,17,False,,True,ORL,1,Q1,1,6430,Jimmy Butler III,1 of 2,,,False,0,tied,,Regular Season,64,1,False,3,16,9,False,401810104-40181010464,2,shooting,away,2025-11-19T00:22:34Z,high
,2,18,False,6:20,False,high,340.0,340.0,2025-11-19,1,Jimmy Butler III makes free throw 2 of 2,40181010471,44,401810104,17,False,,True,ORL,1,Q1,2,6430,Jimmy Butler III,2 of 2,,made,False,1,leading,33,Regular Season,71,1,False,4,16,9,False,401810104-40181010464,2,shooting,away,2025-11-19T00:23:07Z,high
,1,24,False,3:44,False,high,496.0,496.0,2025-11-19,1,Stephen Curry misses free throw 1 of 2,401810104105,68,401810104,27,False,,False,ORL,1,Q1,1,3975,Stephen Curry,1 of 2,,,False,-3,trailing,,Regular Season,105,1,False,5,16,9,False,401810104-401810104105,2,shooting,away,2025-11-19T00:26:44Z,high
,2,24,False,3:44,False,high,496.0,496.0,2025-11-19,1,Stephen Curry makes free throw 2 of 2,401810104107,70,401810104,27,False,,True,ORL,1,Q1,2,3975,Stephen Curry,2 of 2,,missed,False,-3,trailing,19,Regular Season,107,1,False,6,16,9,False,401810104-401810104105,2,shooting,away,2025-11-19T00:27:03Z,high
,1,27,False,30.7,False,high,154.3,546.3,2025-11-19,1,Jimmy Butler III makes free throw 1 of 2,401810104152,100,401810104,36,False,,True,ORL,1,Q1,3,6430,Jimmy Butler III,1 of 2,143.0,,False,-9,trailing,,Regular Season,152,2,False,7,16,9,False,401810104-401810104152,2,shooting,away,2025-11-19T00:34:46Z,high
,2,28,False,30.7,False,high,154.3,546.3,2025-11-19,1,Jimmy Butler III makes free throw 2 of 2,401810104153,101,401810104,36,False,,True,ORL,1,Q1,4,6430,Jimmy Butler III,2 of 2,143.0,made,False,-8,trailing,19,Regular Season,153,2,False,8,16,9,False,401810104-401810104152,2,shooting,away,2025-11-19T00:35:05Z,high
,1,50,False,3:17,False,high,30.0,861.0,2025-11-19,1,Jimmy Butler III makes free throw 1 of 2,401810104299,203,401810104,59,False,,True,ORL,2,Q2,5,6430,Jimmy Butler III,1 of 2,239.0,,False,-9,trailing,,Regular Season,299,3,False,9,16,9,False,401810104-401810104299,2,shooting,away,2025-11-19T01:03:29Z,high
,2,51,False,3:17,False,high,30.0,861.0,2025-11-19,1,Jimmy Butler III makes free throw 2 of 2,401810104300,204,401810104,59,False,,True,ORL,2,Q2,6,6430,Jimmy Butler III,2 of 2,239.0,made,False,-8,trailing,21,Regular Season,300,3,False,10,16,9,False,401810104-401810104299,2,shooting,away,2025-11-19T01:03:50Z,high
,1,55,False,2:34,False,high,332.0,876.1,2025-11-19,1,Stephen Curry makes free throw 1 of 2,401810104311,212,401810104,61,False,,True,ORL,2,Q2,3,3975,Stephen Curry,1 of 2,234.0,,False,-6,trailing,,Regular Season,311,3,False,11,16,9,False,401810104-401810104311,2,shooting,away,2025-11-19T01:05:57Z,high
,2,56,False,2:34,False,high,332.0,876.1,2025-11-19,1,Stephen Curry makes free throw 2 of 2,401810104312,213,401810104,61,False,,True,ORL,2,Q2,4,3975,Stephen Curry,2 of 2,234.0,made,False,-5,trailing,22,Regular Season,312,3,False,12,16,9,False,401810104-401810104311,2,shooting,away,2025-11-19T01:06:19Z,high
,1,60,False,11:47,False,high,13.0,462.0,2025-11-19,1,Will Richard makes free throw 1 of 2,401810104363,246,401810104,67,False,,True,ORL,3,Q3,1,4897262,Will Richard,1 of 2,357.0,,False,-7,trailing,,Regular Season,363,3,False,13,16,9,False,401810104-401810104363,2,shooting,away,2025-11-19T01:28:59Z,high
,2,61,False,11:47,False,high,13.0,462.0,2025-11-19,1,Will Richard misses free throw 2 of 2,401810104364,247,401810104,67,False,,False,ORL,3,Q3,2,4897262,Will Richard,2 of 2,357.0,made,False,-6,trailing,0,Regular Season,364,3,False,14,16,9,False,401810104-401810104363,2,shooting,away,2025-11-19T01:28:59Z,high
,1,76,False,2:48,False,high,234.0,1038.9,2025-11-19,1,Al Horford makes free throw 1 of 2,401810104481,327,401810104,89,False,,True,ORL,3,Q3,1,3213,Al Horford,1 of 2,318.0,,False,-13,trailing,,Regular Season,481,3,False,15,16,9,False,401810104-401810104481,2,shooting,away,2025-11-19T01:49:30Z,high
,2,77,False,2:48,False,high,234.0,1038.9,2025-11-19,1,Al Horford makes free throw 2 of 2,401810104482,328,401810104,89,False,,True,ORL,3,Q3,2,3213,Al Horford,2 of 2,318.0,made,False,-12,trailing,24,Regular Season,482,3,False,16,16,9,False,401810104-401810104481,2,shooting,away,2025-11-19T01:49:54Z,high
,1,78,False,2:07,False,high,275.0,1079.9,2025-11-19,1,Al Horford makes free throw 1 of 2,401810104488,332,401810104,89,False,,True,ORL,3,Q3,3,3213,Al Horford,1 of 2,318.0,,False,-11,trailing,,Regular Season,488,3,False,17,16,9,False,401810104-401810104488,2,shooting,away,2025-11-19T01:51:14Z,high
,2,79,False,2:07,False,high,275.0,1079.9,2025-11-19,1,Al Horford makes free throw 2 of 2,401810104489,333,401810104,89,False,,True,ORL,3,Q3,4,3213,Al Horford,2 of 2,318.0,made,False,-10,trailing,19,Regular Season,489,3,False,18,16,9,False,401810104-401810104488,2,shooting,away,2025-11-19T01:51:33Z,high
,1,84,False,8.4,False,high,189.6,1565.6,2025-11-19,1,Jimmy Butler III makes free throw 1 of 2,401810104509,345,401810104,93,False,,True,ORL,3,Q3,7,6430,Jimmy Butler III,1 of 2,204.0,,False,-9,trailing,,Regular Season,509,4,False,19,16,9,False,401810104-401810104509,2,shooting,away,2025-11-19T01:54:51Z,high
,2,85,False,8.4,False,high,189.6,1565.6,2025-11-19,1,Jimmy Butler III misses free throw 2 of 2,401810104516,349,401810104,93,False,,False,ORL,3,Q3,8,6430,Jimmy Butler III,2 of 2,204.0,made,False,-8,trailing,0,Regular Season,516,4,False,20,16,9,False,401810104-401810104509,2,shooting,away,2025-11-19T01:54:51Z,high
,1,89,False,9:53,False,high,325.0,1701.0,2025-11-19,1,Jimmy Butler III makes technical free throw,401810104545,369,401810104,99,False,,True,ORL,4,Q4,9,6430,Jimmy Butler III,1 of 1,204.0,,False,-10,trailing,,Regular Season,545,4,False,21,16,9,False,401810104-401810104545,1,technical,away,2025-11-19T02:00:56Z,high
,1,90,False,9:40,False,high,338.0,1714.0,2025-11-19,1,Jimmy Butler III makes free throw 1 of 2,401810104548,371,401810104,99,False,,True,ORL,4,Q4,10,6430,Jimmy Butler III,1 of 2,204.0,,False,-9,trailing,,Regular Season,548,4,False,22,16,9,False,401810104-401810104548,2,technical,away,2025-11-19T02:01:56Z,high
,2,91,False,9:40,False,high,338.0,1714.0,2025-11-19,1,Jimmy Butler III makes free throw 2 of 2,401810104549,372,401810104,99,False,,True,ORL,4,Q4,11,6430,Jimmy Butler III,2 of 2,204.0,made,False,-8,trailing,14,Regular Season,549,4,False,23,16,9,False,401810104-401810104548,2,technical,away,2025-11-19T02:02:10Z,high
,1,98,False,6:14,False,high,544.0,1920.0,2025-11-19,1,Jimmy Butler III misses free throw 1 of 2,401810104600,409,401810104,107,False,,False,ORL,4,Q4,12,6430,Jimmy Butler III,1 of 2,204.0,,False,-9,trailing,,Regular Season,600,4,False,24,16,9,False,401810104-401810104600,2,shooting,away,2025-11-19T02:11:25Z,high
,2,98,False,6:14,False,high,544.0,1920.0,2025-11-19,1,Jimmy Butler III makes free throw 2 of 2,401810104604,412,401810104,107,False,,True,ORL,4,Q4,13,6430,Jimmy Butler III,2 of 2,204.0,missed,False,-9,trailing,21,Regular Season,604,4,False,25,16,9,False,401810104-401810104600,2,shooting,away,2025-11-19T02:11:46Z,high
,1,104,False,3:09,False,high,312.0,1864.1,2025-11-19,1,Stephen Curry misses technical free throw,401810104647,442,401810104,116,False,,False,ORL,4,Q4,5,3975,Stephen Curry,1 of 1,417.0,,False,-12,trailing,,Regular Season,647,4,False,26,16,9,False,401810104-401810104647,1,technical,away,2025-11-19T02:23:10Z,high
,1,108,False,1:17,False,high,841.0,2217.0,2025-11-19,1,Jimmy Butler III makes free throw 1 of 2,401810104677,462,401810104,118,False,,True,ORL,4,Q4,14,6430,Jimmy Butler III,1 of 2,204.0,,False,-10,trailing,,Regular Season,677,4,False,27,16,9,False,401810104-401810104677,2,shooting,away,2025-11-19T02:29:33Z,high
,2,109,False,1:17,False,high,841.0,2217.0,2025-11-19,1,Jimmy Butler III makes free throw 2 of 2,401810104678,463,401810104,118,False,,True,ORL,4,Q4,15,6430,Jimmy Butler III,2 of 2,204.0,made,False,-9,trailing,14,Regular Season,678,4,False,28,16,9,False,401810104-401810104677,2,shooting,away,2025-11-19T02:29:47Z,high
,1,0,True,10:31,False,high,89.0,89.0,2025-11-20,0,Brandin Podziemski makes free throw 1 of 2,40181011221,12,401810112,4,False,,True,MIA,1,Q1,1,4709138,Brandin Podziemski,1 of 2,,,False,-4,trailing,,Regular Season,21,1,False,1,17,9,False,401810112-40181011221,2,shooting,away,2025-11-20T00:43:45Z,high
,2,1,True,10:31,False,high,89.0,89.0,2025-11-20,0,Brandin Podziemski makes free throw 2 of 2,40181011222,13,401810112,4,False,,True,MIA,1,Q1,2,4709138,Brandin Podziemski,2 of 2,,made,False,-3,trailing,0,Regular Season,22,1,False,2,17,9,False,401810112-40181011221,2,shooting,away,2025-11-20T00:43:45Z,high
,1,2,True,9:54,False,high,126.0,126.0,2025-11-20,0,Moses Moody makes free throw 1 of 2,40181011227,16,401810112,7,False,,True,MIA,1,Q1,1,4432171,Moses Moody,1 of 2,,,False,-5,trailing,,Regular Season,27,1,False,3,17,9,False,401810112-40181011227,2,shooting,away,2025-11-20T00:44:59Z,high
,2,3,True,9:54,False,high,126.0,126.0,2025-11-20,0,Moses Moody makes free throw 2 of 2,40181011228,17,401810112,7,False,,True,MIA,1,Q1,2,4432171,Moses Moody,2 of 2,,made,False,-4,trailing,13,Regular Season,28,1,False,4,17,9,False,401810112-40181011227,2,shooting,away,2025-11-20T00:45:12Z,high
,1,4,True,6:30,False,high,330.0,330.0,2025-11-20,0,Trayce Jackson-Davis misses free throw 1 of 2,40181011274,53,401810112,14,False,,False,MIA,1,Q1,1,4431684,Trayce Jackson-Davis,1 of 2,,,False,-10,trailing,,Regular Season,74,1,False,5,17,9,False,401810112-40181011274,2,shooting,away,2025-11-20T00:54:31Z,high
,2,4,True,6:30,False,high,330.0,330.0,2025-11-20,0,Trayce Jackson-Davis misses free throw 2 of 2,40181011278,56,401810112,14,False,,False,MIA,1,Q1,2,4431684,Trayce Jackson-Davis,2 of 2,,missed,False,-10,trailing,0,Regular Season,78,1,False,6,17,9,False,401810112-40181011274,2,shooting,away,2025-11-20T00:54:31Z,high
,1,14,True,3:30,False,high,510.0,510.0,2025-11-20,0,Brandin Podziemski makes free throw 1 of 1,401810112135,95,401810112,25,True,substitution,True,MIA,1,Q1,3,4709138,Brandin Podziemski,1 of 1,,,False,-11,trailing,,Regular Season,135,1,True,7,17,9,False,401810112-401810112135,1,and-one,away,2025-11-20T00:59:49Z,high
,1,28,True,6:26,False,high,84.0,500.0,2025-11-20,0,Gary Payton II makes free throw 1 of 2,401810112272,198,401810112,39,False,,True,MIA,2,Q2,1,3134903,Gary Payton II,1 of 2,250.0,,False,-11,trailing,,Regular Season,272,2,False,8,17,9,False,401810112-401810112272,2,shooting,away,2025-11-20T01:22:02Z,high
,2,29,True,6:26,False,high,84.0,500.0,2025-11-20,0,Gary Payton II makes free throw 2 of 2,401810112275,200,401810112,39,False,,True,MIA,2,Q2,2,3134903,Gary Payton II,2 of 2,250.0,made,False,-10,trailing,19,Regular Season,275,2,False,9,17,9,False,401810112-401810112272,2,shooting,away,2025-11-20T01:22:21Z,high
,1,33,True,4:53,False,high,177.0,624.0,2025-11-20,0,Trayce Jackson-Davis makes free throw 1 of 2,401810112299,216,401810112,41,False,,True,MIA,2,Q2,3,4431684,Trayce Jackson-Davis,1 of 2,523.0,,False,-8,trailing,,Regular Season,299,2,False,10,17,9,False,401810112-401810112299,2,shooting,away,2025-11-20T01:27:54Z,high
,2,34,True,4:53,False,high,177.0,624.0,2025-11-20,0,Trayce Jackson-Davis makes free throw 2 of 2,401810112300,217,401810112,41,False,,True,MIA,2,Q2,4,4431684,Trayce Jackson-Davis,2 of 2,523.0,made,False,-7,trailing,14,Regular Season,300,2,False,11,17,9,False,401810112-401810112299,2,shooting,away,2025-11-20T01:28:08Z,high
,1,45,True,11:33,False,high,52.9,702.9,2025-11-20,0,Trayce Jackson-Davis makes free throw 1 of 2,401810112388,278,401810112,49,False,,True,MIA,3,Q3,5,4431684,Trayce Jackson-Davis,1 of 2,241.1,,False,-4,trailing,,Regular Season,388,3,False,12,17,9,False,401810112-401810112388,2,shooting,away,2025-11-20T01:56:37Z,high
,2,46,True,11:33,False,high,52.9,702.9,2025-11-20,0,Trayce Jackson-Davis misses free throw 2 of 2,401810112389,279,401810112,49,False,,False,MIA,3,Q3,6,4431684,Trayce Jackson-Davis,2 of 2,241.1,made,False,-3,trailing,0,Regular Season,389,3,False,13,17,9,False,401810112-401810112388,2,shooting,away,2025-11-20T01:56:37Z,high
