confidence,duration_seconds,end_elapsed,end_event_index,end_sequence,game_id,player_id,player_name,start_elapsed,start_event_index,start_sequence,stint_number
high,305.0,2880,1000000000000,1000000000000,401810551,4709138,Brandin Podziemski,2575.0,470,689,5
high,25.800000000000182,2880,1000000000000,1000000000000,401810551,4997536,Gui Santos,2854.2,518,753,4
high,13.900000000000091,2880,1000000000000,1000000000000,401810551,4432171,Moses Moody,2866.1,530,795,5
high,3.400000000000091,2880,1000000000000,1000000000000,401810551,4593016,Quinten Post,2876.6,536,785,4
high,277.0,277.0,39,55,401810579,4997536,Gui Santos,0.0,0,0,1
high,290.0,290.0,42,60,401810579,4709138,Brandin Podziemski,0.0,0,0,1
high,323.0,323.0,48,68,401810579,4432171,Moses Moody,0.0,0,0,1
high,402.0,402.0,57,81,401810579,3213,Al Horford,0.0,0,0,1
high,438.0,438.0,62,90,401810579,6589,Draymond Green,0.0,0,0,1
high,308.0,585.0,87,127,401810579,4897262,Will Richard,277.0,39,55,1
high,274.29999999999995,712.3,102,156,401810579,2990984,Buddy Hield,438.0,62,90,1
high,310.29999999999995,712.3,103,157,401810579,4593016,Quinten Post,402.0,57,81,1
high,422.29999999999995,712.3,104,158,401810579,4592714,Pat Spencer,290.0,42,60,1
high,397.0,720.0,110,174,401810579,4066436,De'Anthony Melton,323.0,48,68,1
high,135.0,720.0,111,175,401810579,4997536,Gui Santos,585.0,87,127,2
high,7.7000000000000455,720.0,112,176,401810579,3134903,Gary Payton II,712.3,104,158,1
high,117.70000000000005,830.0,128,199,401810579,4432171,Moses Moody,712.3,102,156,2
high,110.0,830.0,129,200,401810579,4897262,Will Richard,720.0,112,176,2
high,273.0,993.0,148,228,401810579,3213,Al Horford,720.0,110,174,2
high,280.70000000000005,993.0,149,229,401810579,6589,Draymond Green,712.3,103,157,2
high,313.0,1033.0,153,238,401810579,4709138,Brandin Podziemski,720.0,111,175,2
high,306.0,1136.0,167,254,401810579,4997536,Gui Santos,830.0,129,200,3
high,247.0,1240.0,184,279,401810579,4066436,De'Anthony Melton,993.0,149,229,2
high,285.0,1278.0,192,290,401810579,4593016,Quinten Post,993.0,148,228,2
high,245.0,1278.0,193,291,401810579,4592714,Pat Spencer,1033.0,153,238,2
high,272.0999999999999,1408.1,221,334,401810579,3134903,Gary Payton II,1136.0,167,254,2
high,610.0,1440.0,227,344,401810579,2990984,Buddy Hield,830.0,128,199,2
high,31.90000000000009,1440.0,228,345,401810579,4066436,De'Anthony Melton,1408.1,221,334,3
high,147.0,1587.0,249,376,401810579,4997536,Gui Santos,1440.0,227,344,4
high,450.0,1690.0,264,396,401810579,4709138,Brandin Podziemski,1240.0,184,279,3
high,412.0,1690.0,265,397,401810579,4432171,Moses Moody,1278.0,193,291,3
high,250.0,1690.0,266,398,401810579,3213,Al Horford,1440.0,228,345,3
high,554.0,1832.0,282,422,401810579,6589,Draymond Green,1278.0,192,290,3
high,207.0,1897.0,290,436,401810579,2990984,Buddy Hield,1690.0,264,396,3
high,310.0,1897.0,291,437,401810579,4066436,De'Anthony Melton,1587.0,249,376,4
high,237.0,2069.0,322,477,401810579,4593016,Quinten Post,1832.0,282,422,3
high,172.0,2069.0,323,478,401810579,4709138,Brandin Podziemski,1897.0,290,436,4
high,172.0,2069.0,324,479,401810579,4897262,Will Richard,1897.0,291,437,3
high,470.0,2160.0,340,507,401810579,4997536,Gui Santos,1690.0,266,398,5
high,470.0,2160.0,341,508,401810579,4592714,Pat Spencer,1690.0,265,397,3
high,91.0,2160.0,342,509,401810579,2990984,Buddy Hield,2069.0,324,479,4
high,280.0,2349.0,374,556,401810579,4066436,De'Anthony Melton,2069.0,323,478,5
high,280.0,2349.0,375,557,401810579,3213,Al Horford,2069.0,322,477,4
high,250.0,2410.0,386,572,401810579,3134903,Gary Payton II,2160.0,341,508,3
high,291.0,2451.0,392,581,401810579,4709138,Brandin Podziemski,2160.0,340,507,5
high,362.0,2522.0,400,596,401810579,4432171,Moses Moody,2160.0,342,509,4
high,173.0,2522.0,401,597,401810579,4997536,Gui Santos,2349.0,374,556,6
high,255.0,2604.0,411,613,401810579,6589,Draymond Green,2349.0,375,557,4
high,162.0,2684.0,419,626,401810579,4066436,De'Anthony Melton,2522.0,400,596,6
high,162.0,2684.0,420,627,401810579,4593016,Quinten Post,2522.0,401,597,4
high,80.0,2684.0,421,628,401810579,4997536,Gui Santos,2604.0,411,613,7
high,470.0,2880,1000000000000,1000000000000,401810579,2990984,Buddy Hield,2410.0,386,572,5
high,429.0,2880,1000000000000,1000000000000,401810579,4592714,Pat Spencer,2451.0,392,581,4
high,196.0,2880,1000000000000,1000000000000,401810579,4897449,Malevy Leons,2684.0,419,626,1
high,196.0,2880,1000000000000,1000000000000,401810579,4431684,Trayce Jackson-Davis,2684.0,420,627,1
high,196.0,2880,1000000000000,1000000000000,401810579,4897262,Will Richard,2684.0,421,628,4
high,253.0,253.0,32,48,401810594,4997536,Gui Santos,0.0,0,0,1
high,320.0,320.0,41,61,401810594,4592714,Pat Spencer,0.0,0,0,1
high,320.0,320.0,42,64,401810594,4432171,Moses Moody,0.0,0,0,1
high,355.0,355.0,48,73,401810594,4066436,De'Anthony Melton,0.0,0,0,1
high,355.0,355.0,49,74,401810594,6589,Draymond Green,0.0,0,0,1
high,336.0,589.0,84,122,401810594,3134903,Gary Payton II,253.0,32,48,1
high,269.0,589.0,85,123,401810594,4709138,Brandin Podziemski,320.0,41,61,1
high,234.0,589.0,86,124,401810594,4897262,Will Richard,355.0,48,73,1
high,365.0,720.0,104,150,401810594,4997536,Gui Santos,355.0,49,74,2
high,400.0,720.0,105,151,401810594,3213,Al Horford,320.0,42,64,1
high,131.0,720.0,106,152,401810594,4593016,Quinten Post,589.0,84,122,1
high,131.0,720.0,107,153,401810594,4592714,Pat Spencer,589.0,86,124,2
high,276.0,996.0,141,203,401810594,3134903,Gary Payton II,720.0,106,152,2
high,297.0,1017.0,146,213,401810594,4066436,De'Anthony Melton,720.0,104,150,2
high,297.0,1017.0,147,214,401810594,6589,Draymond Green,720.0,107,153,2
high,639.0,1228.0,169,249,401810594,4432171,Moses Moody,589.0,85,123,2
high,720.0,1440.0,198,296,401810594,4897262,Will Richard,720.0,105,151,2
high,423.0,1440.0,199,297,401810594,3213,Al Horford,1017.0,147,214,2
high,212.0,1440.0,200,298,401810594,4593016,Quinten Post,1228.0,169,249,2
high,234.0,1674.0,233,344,401810594,4066436,De'Anthony Melton,1440.0,199,297,3
high,713.0,1709.0,238,355,401810594,4997536,Gui Santos,996.0,141,203,3
high,363.0,1803.0,254,378,401810594,4432171,Moses Moody,1440.0,200,298,3
high,369.0,1809.0,257,385,401810594,6589,Draymond Green,1440.0,198,296,3
high,792.0,1809.0,258,386,401810594,4592714,Pat Spencer,1017.0,146,213,3
high,352.0,2026.0,287,425,401810594,4709138,Brandin Podziemski,1674.0,233,344,2
high,217.0,2026.0,288,431,401810594,3134903,Gary Payton II,1809.0,257,385,3
high,256.0,2059.0,295,441,401810594,4897262,Will Richard,1803.0,254,378,3
high,250.0,2059.0,296,442,401810594,4997536,Gui Santos,1809.0,258,386,4
high,112.40000000000009,2138.4,311,465,401810594,4592714,Pat Spencer,2026.0,288,431,4
high,429.4000000000001,2138.4,312,469,401810594,3213,Al Horford,1709.0,238,355,3
high,21.59999999999991,2160.0,320,480,401810594,3134903,Gary Payton II,2138.4,311,465,4
high,134.0,2160.0,321,481,401810594,4066436,De'Anthony Melton,2026.0,287,425,4
high,211.0,2270.0,330,499,401810594,4432171,Moses Moody,2059.0,296,442,4
high,110.0,2270.0,331,500,401810594,4709138,Brandin Podziemski,2160.0,320,480,3
high,397.0,2456.0,353,534,401810594,6589,Draymond Green,2059.0,295,441,4
high,296.0,2456.0,354,535,401810594,4592714,Pat Spencer,2160.0,321,481,5
high,289.0,2559.0,377,566,401810594,4066436,De'Anthony Melton,2270.0,331,500,5
high,420.5999999999999,2559.0,378,567,401810594,4997536,Gui Santos,2138.4,312,469,5
high,427.0,2697.0,398,596,401810594,4897262,Will Richard,2270.0,330,499,4
high,250.0,2706.0,401,602,401810594,3134903,Gary Payton II,2456.0,353,534,5
high,154.30000000000018,2851.3,417,624,401810594,4997536,Gui Santos,2697.0,398,596,6
high,292.3000000000002,2851.3,418,625,401810594,4592714,Pat Spencer,2559.0,377,566,6
high,424.0,2880,1000000000000,1000000000000,401810594,3213,Al Horford,2456.0,354,535,4
high,321.0,2880,1000000000000,1000000000000,401810594,4432171,Moses Moody,2559.0,378,567,5
high,174.0,2880,1000000000000,1000000000000,401810594,4066436,De'Anthony Melton,2706.0,401,602,6
high,28.699999999999818,2880,1000000000000,1000000000000,401810594,3134903,Gary Payton II,2851.3,417,624,6
high,28.699999999999818,2880,1000000000000,1000000000000,401810594,6589,Draymond Green,2851.3,418,625,5
high,250.0,250.0,34,47,401810608,4997536,Gui Santos,0.0,0,0,1
high,296.0,296.0,41,58,401810608,4592714,Pat Spencer,0.0,0,0,1
high,317.0,317.0,45,65,401810608,4432171,Moses Moody,0.0,0,0,1
high,454.0,454.0,70,99,401810608,4066436,De'Anthony Melton,0.0,0,0,1
high,454.0,454.0,71,100,401810608,6589,Draymond Green,0.0,0,0,1
high,327.0,577.0,85,124,401810608,3134903,Gary Payton II,250.0,34,47,1
high,123.0,577.0,86,125,401810608,4997536,Gui Santos,454.0,70,99,2
high,424.0,720.0,106,156,401810608,4709138,Brandin Podziemski,296.0,41,58,1
high,403.0,720.0,107,157,401810608,3213,Al Horford,317.0,45,65,1
high,401.0,855.0,121,184,401810608,4897262,Will Richard,454.0,71,100,1
high,278.0,855.0,122,185,401810608,4593016,Quinten Post,577.0,86,125,1
high,280.0,1000.0,145,219,401810608,3134903,Gary Payton II,720.0,107,157,2
high,423.0,1000.0,146,220,401810608,4432171,Moses Moody,577.0,85,124,2
high,280.0,1000.0,147,221,401810608,4066436,De'Anthony Melton,720.0,106,156,2
high,50.0,1050.0,160,245,401810608,4997536,Gui Santos,1000.0,147,221,3
high,403.0,1258.0,190,291,401810608,4592714,Pat Spencer,855.0,121,184,2
high,423.0,1278.0,196,303,401810608,6589,Draymond Green,855.0,122,185,2
high,362.0,1362.0,210,328,401810608,3213,Al Horford,1000.0,146,220,2
high,169.20000000000005,1427.2,223,344,401810608,3134903,Gary Payton II,1258.0,190,291,3
high,440.0,1440.0,230,353,401810608,4709138,Brandin Podziemski,1000.0,145,219,2
high,12.799999999999955,1440.0,231,354,401810608,3213,Al Horford,1427.2,223,344,3
high,232.0,1672.0,263,409,401810608,4066436,De'Anthony Melton,1440.0,231,354,3
high,690.0,1740.0,280,433,401810608,4432171,Moses Moody,1050.0,160,245,3
high,300.0,1740.0,281,434,401810608,4997536,Gui Santos,1440.0,230,353,4
high,501.0,1863.0,300,461,401810608,6589,Draymond Green,1362.0,210,328,3
high,585.0,1863.0,301,462,401810608,4592714,Pat Spencer,1278.0,196,303,3
high,221.0,1961.0,315,482,401810608,4897262,Will Richard,1740.0,281,434,2
high,225.0,2088.0,338,513,401810608,3134903,Gary Payton II,1863.0,300,461,4
high,420.0,2160.0,346,525,401810608,3213,Al Horford,1740.0,280,433,4
high,72.0,2160.0,347,526,401810608,4066436,De'Anthony Melton,2088.0,338,513,4
high,639.0,2502.0,398,608,401810608,4432171,Moses Moody,1863.0,301,462,4
high,342.0,2502.0,399,609,401810608,6589,Draymond Green,2160.0,347,526,4
high,342.0,2502.0,400,610,401810608,4592714,Pat Spencer,2160.0,346,525,4
high,924.0,2596.0,415,634,401810608,4709138,Brandin Podziemski,1672.0,263,409,3
high,635.0,2596.0,416,635,401810608,4997536,Gui Santos,1961.0,315,482,5
high,94.0,2596.0,417,636,401810608,3134903,Gary Payton II,2502.0,398,608,5
high,157.0,2659.0,427,653,401810608,3213,Al Horford,2502.0,399,609,5
high,63.0,2659.0,428,654,401810608,4592714,Pat Spencer,2596.0,417,636,5
high,378.0,2880,1000000000000,1000000000000,401810608,4066436,De'Anthony Melton,2502.0,400,610,5
high,284.0,2880,1000000000000,1000000000000,401810608,4432171,Moses Moody,2596.0,415,634,5
high,284.0,2880,1000000000000,1000000000000,401810608,6589,Draymond Green,2596.0,416,635,5
high,221.0,2880,1000000000000,1000000000000,401810608,4997536,Gui Santos,2659.0,427,653,6
high,221.0,2880,1000000000000,1000000000000,401810608,4709138,Brandin Podziemski,2659.0,428,654,4
high,238.0,238.0,36,58,401810623,4997536,Gui Santos,0.0,0,0,1
high,306.0,306.0,49,79,401810623,4432171,Moses Moody,0.0,0,0,1
high,306.0,306.0,50,80,401810623,4066436,De'Anthony Melton,0.0,0,0,1
high,416.0,416.0,75,116,401810623,6589,Draymond Green,0.0,0,0,1
high,416.0,416.0,76,117,401810623,4592714,Pat Spencer,0.0,0,0,1
high,300.0,538.0,94,144,401810623,4897262,Will Richard,238.0,36,58,1
high,304.0,720.0,119,181,401810623,3134903,Gary Payton II,416.0,75,116,1
high,414.0,720.0,120,182,401810623,4709138,Brandin Podziemski,306.0,50,80,1
high,304.0,720.0,121,183,401810623,4997536,Gui Santos,416.0,76,117,2
high,414.0,720.0,122,184,401810623,3213,Al Horford,306.0,49,79,1
high,253.0,973.0,154,233,401810623,4897262,Will Richard,720.0,120,182,2
high,435.0,973.0,155,234,401810623,4432171,Moses Moody,538.0,94,144,2
high,253.0,973.0,156,235,401810623,6589,Draymond Green,720.0,122,184,2
high,253.0,973.0,157,236,401810623,4592714,Pat Spencer,720.0,119,181,2
high,366.0,1086.0,174,267,401810623,4066436,De'Anthony Melton,720.0,121,183,2
high,289.0,1262.0,203,301,401810623,4997536,Gui Santos,973.0,156,235,3
high,289.0,1262.0,204,302,401810623,3213,Al Horford,973.0,155,234,2
high,408.70000000000005,1381.7,223,330,401810623,3134903,Gary Payton II,973.0,154,233,2
high,351.0999999999999,1437.1,233,366,401810623,4592714,Pat Spencer,1086.0,174,267,3
high,467.0,1440.0,245,370,401810623,4709138,Brandin Podziemski,973.0,157,236,2
high,2.900000000000091,1440.0,246,371,401810623,3213,Al Horford,1437.1,233,366,3
high,266.0,1706.0,283,427,401810623,4066436,De'Anthony Melton,1440.0,246,371,3
high,527.0,1789.0,302,454,401810623,4432171,Moses Moody,1262.0,204,302,3
high,407.29999999999995,1789.0,303,455,401810623,4997536,Gui Santos,1381.7,223,330,4
high,527.0,1789.0,304,456,401810623,6589,Draymond Green,1262.0,203,301,3
high,444.0,1884.0,322,484,401810623,4592714,Pat Spencer,1440.0,245,370,4
high,341.4000000000001,2130.4,355,527,401810623,3134903,Gary Payton II,1789.0,304,456,3
high,341.4000000000001,2130.4,356,528,401810623,4897262,Will Richard,1789.0,303,455,3
high,247.69999999999982,2131.7,361,537,401810623,4066436,De'Anthony Melton,1884.0,322,484,4
high,29.59999999999991,2160.0,368,549,401810623,4997536,Gui Santos,2130.4,355,527,5
high,371.0,2160.0,369,550,401810623,3213,Al Horford,1789.0,302,454,4
high,28.300000000000182,2160.0,370,551,401810623,3134903,Gary Payton II,2131.7,361,537,4
high,227.5999999999999,2358.0,390,589,401810623,4432171,Moses Moody,2130.4,356,528,4
high,217.0,2377.0,394,596,401810623,6589,Draymond Green,2160.0,369,550,4
high,752.0,2458.0,409,619,401810623,4709138,Brandin Podziemski,1706.0,283,427,3
high,298.0,2458.0,410,620,401810623,4593016,Quinten Post,2160.0,368,549,1
high,440.0,2600.0,433,659,401810623,4592714,Pat Spencer,2160.0,370,551,5
high,256.0,2714.0,444,674,401810623,4066436,De'Anthony Melton,2458.0,409,619,5
high,337.0,2795.0,459,695,401810623,3134903,Gary Payton II,2458.0,410,620,5
high,522.0,2880,1000000000000,1000000000000,401810623,4997536,Gui Santos,2358.0,390,589,6
high,503.0,2880,1000000000000,1000000000000,401810623,3213,Al Horford,2377.0,394,596,5
high,280.0,2880,1000000000000,1000000000000,401810623,4709138,Brandin Podziemski,2600.0,433,659,4
high,166.0,2880,1000000000000,1000000000000,401810623,4432171,Moses Moody,2714.0,444,674,5
high,85.0,2880,1000000000000,1000000000000,401810623,4066436,De'Anthony Melton,2795.0,459,695,6
high,227.0,227.0,26,41,401810643,4592714,Pat Spencer,0.0,0,0,1
high,260.0,260.0,34,52,401810643,4997536,Gui Santos,0.0,0,0,1
high,395.0,395.0,54,81,401810643,4066436,De'Anthony Melton,0.0,0,0,1
high,395.0,395.0,57,87,401810643,6589,Draymond Green,0.0,0,0,1
high,424.0,424.0,64,100,401810643,4432171,Moses Moody,0.0,0,0,1
high,323.79999999999995,718.8,99,152,401810643,3134903,Gary Payton II,395.0,57,87,1
high,323.79999999999995,718.8,100,154,401810643,4592714,Pat Spencer,395.0,54,81,2
high,493.0,720.0,104,159,401810643,4709138,Brandin Podziemski,227.0,26,41,1
high,460.0,720.0,105,160,401810643,3213,Al Horford,260.0,34,52,1
high,296.0,720.0,106,161,401810643,4997536,Gui Santos,424.0,64,100,2
high,191.20000000000005,910.0,141,217,401810643,4432171,Moses Moody,718.8,100,154,2
high,190.0,910.0,142,218,401810643,6589,Draymond Green,720.0,105,160,2
high,190.0,910.0,143,219,401810643,4592714,Pat Spencer,720.0,106,161,3
high,267.20000000000005,986.0,162,249,401810643,4593016,Quinten Post,718.8,99,152,1
high,332.0,1052.0,174,266,401810643,4066436,De'Anthony Melton,720.0,104,159,2
high,142.0,1052.0,177,272,401810643,3134903,Gary Payton II,910.0,143,219,2
high,172.0,1082.0,182,280,401810643,4709138,Brandin Podziemski,910.0,141,217,2
high,279.0,1189.0,199,305,401810643,4997536,Gui Santos,910.0,142,218,3
high,266.0,1252.0,214,322,401810643,3213,Al Horford,986.0,162,249,2
high,275.0,1327.0,231,346,401810643,6589,Draymond Green,1052.0,177,272,3
high,275.0,1327.0,232,347,401810643,4592714,Pat Spencer,1052.0,174,266,4
high,283.0,1365.0,242,365,401810643,4432171,Moses Moody,1082.0,182,280,3
high,181.29999999999995,1433.3,252,379,401810643,3134903,Gary Payton II,1252.0,214,322,3
high,251.0,1440.0,262,391,401810643,4709138,Brandin Podziemski,1189.0,199,305,3
high,113.0,1440.0,263,392,401810643,3213,Al Horford,1327.0,232,347,3
high,199.0,1639.0,299,447,401810643,4432171,Moses Moody,1440.0,262,391,4
high,342.0,1707.0,311,461,401810643,4066436,De'Anthony Melton,1365.0,242,365,3
high,341.70000000000005,1775.0,325,488,401810643,6589,Draymond Green,1433.3,252,379,4
high,542.0,1869.0,340,504,401810643,4997536,Gui Santos,1327.0,231,346,4
high,429.0,1869.0,341,505,401810643,4592714,Pat Spencer,1440.0,263,392,5
high,94.0,1869.0,342,506,401810643,3134903,Gary Payton II,1775.0,325,488,4
high,317.0,2024.0,360,537,401810643,3213,Al Horford,1707.0,311,461,4
high,195.0,2064.0,369,551,401810643,4066436,De'Anthony Melton,1869.0,342,506,4
high,243.0999999999999,2112.1,379,563,401810643,4593016,Quinten Post,1869.0,341,505,2
high,283.5,2152.5,386,573,401810643,4432171,Moses Moody,1869.0,340,504,5
high,47.90000000000009,2160.0,389,577,401810643,4066436,De'Anthony Melton,2112.1,379,563,5
high,7.5,2160.0,390,578,401810643,3134903,Gary Payton II,2152.5,386,573,5
high,81.0,2241.0,400,595,401810643,4997536,Gui Santos,2160.0,390,578,5
high,112.0,2353.0,420,625,401810643,3134903,Gary Payton II,2241.0,400,595,6
high,329.0,2353.0,421,626,401810643,6589,Draymond Green,2024.0,360,537,5
high,393.0,2457.0,439,655,401810643,4592714,Pat Spencer,2064.0,369,551,6
high,199.0,2552.0,447,670,401810643,3213,Al Horford,2353.0,421,626,5
high,276.0,2629.0,462,690,401810643,4593016,Quinten Post,2353.0,420,625,3
high,194.0,2651.0,469,699,401810643,4066436,De'Anthony Melton,2457.0,439,655,6
high,1241.0,2880,1000000000000,1000000000000,401810643,4709138,Brandin Podziemski,1639.0,299,447,4
high,720.0,2880,1000000000000,1000000000000,401810643,4432171,Moses Moody,2160.0,389,577,6
high,328.0,2880,1000000000000,1000000000000,401810643,4997536,Gui Santos,2552.0,447,670,6
high,251.0,2880,1000000000000,1000000000000,401810643,6589,Draymond Green,2629.0,462,690,6
high,229.0,2880,1000000000000,1000000000000,401810643,3213,Al Horford,2651.0,469,699,6
high,343.0,343.0,44,64,401810654,4997536,Gui Santos,0.0,0,0,1
high,343.0,343.0,45,66,401810654,4592714,Pat Spencer,0.0,0,0,1
high,412.0,412.0,54,83,401810654,6589,Draymond Green,0.0,0,0,1
high,412.0,412.0,55,84,401810654,4066436,De'Anthony Melton,0.0,0,0,1
high,224.0,636.0,90,131,401810654,3134903,Gary Payton II,412.0,54,83,1
high,636.0,636.0,91,132,401810654,4432171,Moses Moody,0.0,0,0,1
high,377.0,720.0,105,153,401810654,4709138,Brandin Podziemski,343.0,44,64,1
high,377.0,720.0,106,154,401810654,3213,Al Horford,343.0,45,66,1
high,84.0,720.0,107,155,401810654,4997536,Gui Santos,636.0,90,131,2
high,479.0,891.0,124,187,401810654,4897262,Will Richard,412.0,55,84,1
high,253.0,973.0,141,207,401810654,4432171,Moses Moody,720.0,107,155,2
high,253.0,973.0,142,208,401810654,3102531,Kristaps Porzingis,720.0,105,153,1
high,253.0,973.0,143,209,401810654,6589,Draymond Green,720.0,106,154,2
high,337.0,973.0,144,210,401810654,4592714,Pat Spencer,636.0,91,132,2
high,82.0,973.0,145,211,401810654,4066436,De'Anthony Melton,891.0,124,187,2
high,273.0,1246.0,200,289,401810654,3134903,Gary Payton II,973.0,141,207,2
high,467.0,1440.0,225,326,401810654,4709138,Brandin Podziemski,973.0,142,208,2
high,467.0,1440.0,226,327,401810654,4897262,Will Richard,973.0,144,210,2
high,194.0,1440.0,227,328,401810654,3102531,Kristaps Porzingis,1246.0,200,289,2
high,467.0,1440.0,228,329,401810654,3213,Al Horford,973.0,145,211,2
high,202.0,1642.0,257,376,401810654,4592714,Pat Spencer,1440.0,226,327,3
high,202.0,1642.0,258,377,401810654,4432171,Moses Moody,1440.0,227,328,3
high,783.0,1756.0,271,396,401810654,4997536,Gui Santos,973.0,143,209,3
